Inquiry_Date,Country,Buyer_Segment,Inq_Product_Family,Sold
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Colombia,Executive,Google Cloud Platform,0
2023-06-27,Colombia,Executive,Google Cloud Platform,1
2023-06-27,Brazil,Decision Maker,Google Workspace,1
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Workspace,1
2023-06-27,PS,Practitioner,Google Cloud Platform,0
2023-06-27,Mexico,Executive,Google Cloud Platform,1
2023-06-27,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-27,MCO,Practitioner,Google Cloud Platform,1
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Chile,Practitioner,Google Workspace,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,Brazil,Executive,Google Cloud Platform,1
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Mexico,Practitioner,Google Workspace,1
2023-06-27,Mexico,Executive,Google Cloud Platform,1
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,Peru,Decision Maker,Google Workspace,1
2023-06-27,Peru,Practitioner,Google Workspace,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Executive,Google Cloud Platform,1
2023-06-27,Mexico,Executive,Google Cloud Platform,0
2023-06-27,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Mexico,Executive,Google Cloud Platform,0
2023-06-27,Brazil,Executive,Google Cloud Platform,1
2023-06-27,CECA,Executive,Google Cloud Platform,1
2023-06-27,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,Mexico,Practitioner,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Cloud Platform,0
2023-06-27,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-27,MCO,Practitioner,Google Cloud Platform,0
2023-06-27,Mexico,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Decision Maker,Google Workspace,1
2023-06-27,PS,Executive,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Cloud Platform,0
2023-06-27,PS,Practitioner,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Workspace,1
2023-06-27,Mexico,Practitioner,Google Workspace,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Rest of SOLA,Practitioner,Google Cloud Platform,1
2023-06-27,Chile,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Practitioner,Google Workspace,1
2023-06-27,PS,Unknown,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Cloud Platform,0
2023-06-27,Mexico,Executive,Google Cloud Platform,1
2023-06-27,Brazil,Executive,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Workspace,1
2023-06-27,Brazil,Decision Maker,Google Workspace,0
2023-06-27,CECA,Practitioner,Google Cloud Platform,0
2023-06-27,Mexico,Executive,Google Cloud Platform,1
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,Brazil,Executive,Google Cloud Platform,0
2023-06-27,Peru,Decision Maker,Google Cloud Platform,1
2023-06-27,Brazil,Executive,Google Cloud Platform,1
2023-06-27,Brazil,Executive,Google Cloud Platform,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Cloud Platform,1
2023-06-27,Mexico,Practitioner,Google Cloud Platform,0
2023-06-27,PS,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Executive,Google Workspace,1
2023-06-27,Mexico,Executive,Google Cloud Platform,1
2023-06-27,Brazil,Executive,Google Cloud Platform,1
2023-06-27,Brazil,Executive,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,MCO,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Cloud Platform,1
2023-06-27,Chile,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Workspace,1
2023-06-27,PS,Decision Maker,Google Cloud Platform,0
2023-06-27,Chile,Practitioner,Google Workspace,0
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,Mexico,Decision Maker,Google Workspace,1
2023-06-27,PS,Practitioner,Google Workspace,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Workspace,0
2023-06-27,Mexico,Executive,Google Workspace,0
2023-06-27,Chile,Decision Maker,Google Cloud Platform,0
2023-06-27,CECA,Practitioner,Google Cloud Platform,0
2023-06-27,Argentina,Executive,Google Cloud Platform,1
2023-06-27,CECA,Decision Maker,Google Cloud Platform,0
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,CECA,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Mexico,Decision Maker,Google Workspace,0
2023-06-27,Argentina,Practitioner,Google Workspace,0
2023-06-27,Colombia,Practitioner,Google Workspace,0
2023-06-27,Argentina,Executive,Google Cloud Platform,1
2023-06-27,Chile,Practitioner,Google Workspace,1
2023-06-27,Brazil,Executive,Google Cloud Platform,0
2023-06-27,Mexico,Executive,Google Cloud Platform,0
2023-06-27,Chile,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-27,Mexico,Executive,Google Cloud Platform,1
2023-06-27,Peru,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-27,Mexico,Executive,Google Cloud Platform,1
2023-06-27,Mexico,Practitioner,Google Cloud Platform,1
2023-06-27,PS,Practitioner,Google Cloud Platform,0
2023-06-27,PS,Practitioner,Google Cloud Platform,0
2023-06-27,PS,Practitioner,Google Cloud Platform,1
2023-06-27,Brazil,Executive,Google Cloud Platform,0
2023-06-27,MCO,Executive,Google Cloud Platform,0
2023-06-27,Brazil,Practitioner,Google Cloud Platform,0
2023-06-27,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-27,Mexico,Unknown,Google Cloud Platform,0
2023-06-27,Brazil,Executive,Google Cloud Platform,1
2023-06-27,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-26,PS,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Brazil,Decision Maker,Google Workspace,1
2023-06-26,Colombia,Practitioner,Google Workspace,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Brazil,Decision Maker,Google Workspace,1
2023-06-26,MCO,Unknown,Google Cloud Platform,1
2023-06-26,MCO,Practitioner,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,CECA,Unknown,Google Cloud Platform,0
2023-06-26,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,PS,Decision Maker,Google Cloud Platform,1
2023-06-26,Argentina,Practitioner,Google Workspace,1
2023-06-26,Mexico,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-26,Colombia,Decision Maker,Google Workspace,0
2023-06-26,Brazil,Decision Maker,Google Workspace,1
2023-06-26,Peru,Executive,Google Workspace,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Executive,Google Cloud Platform and Google Workspace,0
2023-06-26,Brazil,Practitioner,Google Workspace,1
2023-06-26,Mexico,Practitioner,Google Workspace,1
2023-06-26,Argentina,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,PS,Practitioner,Google Cloud Platform,0
2023-06-26,Colombia,Practitioner,Google Workspace,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Executive,Google Cloud Platform,0
2023-06-26,CECA,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Practitioner,Google Workspace,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Executive,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Workspace,1
2023-06-26,MCO,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Executive,Google Workspace,1
2023-06-26,Peru,Unknown,Google Cloud Platform,1
2023-06-26,Mexico,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Executive,Google Cloud Platform and Google Workspace,0
2023-06-26,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-26,Mexico,Executive,Google Cloud Platform,1
2023-06-26,CECA,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Practitioner,Google Workspace,1
2023-06-26,CECA,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Workspace,1
2023-06-26,Peru,Decision Maker,Google Cloud Platform,1
2023-06-26,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-26,CECA,Decision Maker,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,MCO,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Practitioner,Google Workspace,1
2023-06-26,Colombia,Practitioner,Google Cloud Platform,0
2023-06-26,Mexico,Executive,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-26,Mexico,Executive,Google Cloud Platform,0
2023-06-26,PS,Practitioner,Google Cloud Platform,0
2023-06-26,PS,Unknown,Google Cloud Platform,1
2023-06-26,Mexico,Practitioner,Google Workspace,0
2023-06-26,Argentina,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Colombia,Practitioner,Google Workspace,0
2023-06-26,Mexico,Practitioner,Google Cloud Platform,0
2023-06-26,Colombia,Practitioner,Google Workspace,1
2023-06-26,Brazil,Practitioner,Google Workspace,1
2023-06-26,Colombia,Executive,Google Workspace,1
2023-06-26,PS,Practitioner,Google Workspace,1
2023-06-26,CECA,Decision Maker,Google Workspace,0
2023-06-26,Brazil,Executive,Google Cloud Platform,1
2023-06-26,Argentina,Executive,Google Cloud Platform,1
2023-06-26,Mexico,Practitioner,Google Workspace,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Practitioner,Google Workspace,1
2023-06-26,Mexico,Practitioner,Google Cloud Platform,1
2023-06-26,PS,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-26,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-26,PS,Executive,Google Cloud Platform,1
2023-06-26,Mexico,Executive,Google Cloud Platform,0
2023-06-26,PS,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Executive,Google Workspace,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Workspace,1
2023-06-26,Argentina,Decision Maker,Google Workspace,1
2023-06-26,PS,Practitioner,Google Cloud Platform,0
2023-06-26,Mexico,Executive,Google Workspace,0
2023-06-26,Mexico,Practitioner,Google Cloud Platform,1
2023-06-26,Colombia,Practitioner,Google Workspace,1
2023-06-26,CECA,Decision Maker,Google Workspace,1
2023-06-26,PS,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-26,Rest of SOLA,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Executive,Google Workspace,1
2023-06-26,Brazil,Executive,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Workspace,0
2023-06-26,Rest of SOLA,Practitioner,Google Workspace,0
2023-06-26,CECA,Practitioner,Google Cloud Platform,0
2023-06-26,Colombia,Executive,Google Workspace,0
2023-06-26,Peru,Practitioner,Google Cloud Platform,0
2023-06-26,Colombia,Practitioner,Google Cloud Platform,1
2023-06-26,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Executive,Google Workspace,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Peru,Unknown,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Workspace,1
2023-06-26,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-26,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-26,PS,Practitioner,Google Cloud Platform,1
2023-06-26,MCO,Practitioner,Google Cloud Platform,1
2023-06-26,PS,Practitioner,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Workspace,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Mexico,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Peru,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-26,Mexico,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Executive,Google Cloud Platform,1
2023-06-26,Colombia,Practitioner,Google Cloud Platform,1
2023-06-26,Chile,Unknown,Google Cloud Platform,1
2023-06-26,Brazil,Executive,Google Workspace,1
2023-06-26,PS,Practitioner,Google Cloud Platform,0
2023-06-26,MCO,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Colombia,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Executive,Google Workspace,0
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-26,Argentina,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Decision Maker,Google Workspace,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-26,MCO,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Workspace,0
2023-06-26,Brazil,Practitioner,Google Workspace,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Mexico,Executive,Google Cloud Platform,1
2023-06-26,MCO,Decision Maker,Google Cloud Platform,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Peru,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Unknown,Others,1
2023-06-26,CECA,Practitioner,Google Workspace,1
2023-06-26,Brazil,Executive,Google Workspace,0
2023-06-26,Chile,Practitioner,Google Workspace,0
2023-06-26,Brazil,Decision Maker,Google Workspace,0
2023-06-26,Mexico,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Practitioner,Google Cloud Platform,1
2023-06-26,Mexico,Decision Maker,Google Workspace,1
2023-06-26,Chile,Practitioner,Google Cloud Platform,1
2023-06-26,Colombia,Practitioner,Google Cloud Platform,1
2023-06-26,CECA,Executive,Google Cloud Platform,0
2023-06-26,Colombia,Practitioner,Google Cloud Platform,0
2023-06-26,Brazil,Executive,Google Cloud Platform,1
2023-06-26,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-26,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-26,Argentina,Executive,Google Cloud Platform,1
2023-06-26,Peru,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Decision Maker,Others,1
2023-06-26,Rest of SOLA,Decision Maker,Google Cloud Platform,1
2023-06-26,PS,Practitioner,Google Cloud Platform,0
2023-06-26,CECA,Executive,Google Workspace,1
2023-06-26,Colombia,Practitioner,Google Cloud Platform,1
2023-06-26,Brazil,Executive,Google Workspace,1
2023-06-26,Colombia,Practitioner,Google Workspace,1
2023-06-26,Mexico,Practitioner,Google Workspace,1
2023-06-26,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-26,MCO,Decision Maker,Google Workspace,1
2023-06-26,Brazil,Decision Maker,Google Workspace,1
